company_code1|company_code2|cst_no|open_time|close_time|acc_name|cst_sex|nation|id_type|id_no|id_deadline|occupation_code|occupation|income|contact1|contact2|contact3|address1|address2|address3|company|sys_name|pt
"99730000"|"F1008933000019"|"11200031234574000000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457400"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234583280000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458328"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234569730000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123456973"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234584420000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458442"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234582240000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123458224"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234580500000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123458050"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234579680000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457968"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234578220000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457822"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234581430000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123458143"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234574750000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457475"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234583340000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458334"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234578880000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457888"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234575650000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457565"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234583070000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458307"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234585700000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123458570"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234574180000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457418"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234585280000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123458528"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234582350000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458235"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234569160000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123456916"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234580250000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458025"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234575780000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457578"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234581220000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123458122"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234587580000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123458758"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234576310000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457631"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234576640000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457664"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234578690000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457869"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234579510000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457951"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234587630000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458763"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234581940000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123458194"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234572780000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457278"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234573440000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457344"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234583170000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123458317"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234579620000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457962"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234577010000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457701"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234583740000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123458374"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234576860000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457686"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234574940000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457494"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234577320000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457732"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234575910000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457591"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234585230000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458523"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234575790000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457579"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234570900000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457090"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234582040000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123458204"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234586760000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458676"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234582080000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458208"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234580550000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458055"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234576950000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457695"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234576940000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457694"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234586060000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123458606"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234570600000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457060"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234586850000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458685"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234577050000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457705"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234584560000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123458456"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234575480000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457548"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234580300000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123458030"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234582750000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123458275"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234569540000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123456954"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234587820000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123458782"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234576820000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457682"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234583620000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123458362"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234584020000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123458402"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234575580000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457558"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234582560000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458256"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234574840000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457484"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234577430000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457743"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234577940000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457794"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234575680000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457568"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234580810000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123458081"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234579360000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457936"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200026256256000000000000"|"20190529"|"20190529"|"听雪楼"|"null"|"null"|"13"|"6256256"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234569050000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123456905"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234582000000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123458200"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234577400000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457740"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234569280000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123456928"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234585940000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123458594"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234573840000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457384"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234576560000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457656"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234581360000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458136"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234568970000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123456897"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234587110000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123458711"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200015303021983090894376"|"20171220"|"20190315"|"王五"|"null"|"null"|"11"|"530302198309089437"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200014212021979110760955"|"20171220"|"20190315"|"李四"|"null"|"null"|"11"|"421202197911076095"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200014503311977082009102"|"20171220"|"20190315"|"赵六"|"null"|"null"|"11"|"450331197708200910"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200011507851979041777463"|"20171220"|"20190315"|"李泽"|"null"|"null"|"11"|"150785197904177746"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200015134371980092212260"|"20171220"|"20190315"|"缪冰真"|"null"|"null"|"11"|"513437198009221226"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200011410331991051536881"|"20171220"|"20190315"|"谈谷梦"|"null"|"null"|"11"|"141033199105153688"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200012310041977100126656"|"20171220"|"20190315"|"任静槐"|"null"|"null"|"11"|"231004197710012665"|"null"|"13"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200011409211975100790240"|"20171220"|"20190315"|"邹千亦"|"null"|"null"|"11"|"140921197510079024"|"null"|"1"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200014401141977020343427"|"20171220"|"20190315"|"顾海之"|"null"|"null"|"11"|"440114197702034342"|"null"|"11"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200011408291993021211220"|"20171220"|"20190315"|"柯乐蓉"|"null"|"null"|"11"|"140829199302121122"|"null"|"15"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200013503221981121469034"|"20171220"|"20190315"|"章语柳"|"null"|"null"|"11"|"350322198112146903"|"null"|"10"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200016105021985100173214"|"20171220"|"20190315"|"裴向雁"|"null"|"null"|"11"|"610502198510017321"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200014109271977011329017"|"20171220"|"20190315"|"危飞荷"|"null"|"null"|"11"|"410927197701132901"|"null"|"12"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200014103051981032118653"|"20171220"|"20190315"|"袁白亦"|"null"|"null"|"11"|"410305198103211865"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200015308261979102741005"|"20171220"|"20190315"|"陈飞烟"|"null"|"null"|"11"|"530826197910274100"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200011309271988091018485"|"20171220"|"20190315"|"云盼芙"|"null"|"null"|"11"|"130927198809101848"|"null"|"10"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200012108031981050344250"|"20171220"|"20190315"|"熊秋珊"|"null"|"null"|"11"|"210803198105034425"|"null"|"2"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200013604021983030363036"|"20171220"|"20190315"|"柳飞烟"|"null"|"null"|"11"|"360402198303036303"|"null"|"11"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200023000212212000000000"|"20171222"|"20171222"|"王翀"|"null"|"null"|"13"|"3000212212"|"null"|"13"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200039919233212000000000"|"20171222"|"20171222"|"小面对面"|"null"|"null"|"12"|"9919233212"|"null"|"15"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200037828381220000000000"|"20171222"|"20171222"|"按时"|"null"|"null"|"12"|"782838122"|"null"|"19"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200043456650000000000000"|"20171222"|"20171222"|"阿斯蒂芬2"|"null"|"null"|"13"|"345665"|"null"|"10"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234566700000000000"|"20171222"|"20171222"|"sugarcane"|"null"|"null"|"12"|"12345667"|"null"|"11"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200042134567700000000000"|"20171223"|"20171223"|"bayberry"|"null"|"null"|"13"|"21345677"|"null"|"10"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200032134566780000000000"|"20171223"|"20171223"|"Sweetcorn"|"null"|"null"|"12"|"213456678"|"null"|"11"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234356000000000000"|"20171223"|"20171223"|"beef"|"null"|"null"|"13"|"1234356"|"null"|"10"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200043454345000000000000"|"20171223"|"20171223"|"东方饭店"|"null"|"null"|"13"|"3454345"|"null"|"12"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200025550000000000000000"|"20171223"|"20180107"|"34"|"null"|"null"|"13"|"555"|"null"|"1"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031110000000000000000"|"20171223"|"20171223"|"43"|"null"|"null"|"12"|"111"|"null"|"10"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200024400000000000000000"|"20171223"|"20171223"|"44"|"null"|"null"|"13"|"44"|"null"|"15"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200032134560000000000000"|"20171223"|"20171223"|"tangerine"|"null"|"null"|"12"|"213456"|"null"|"12"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200022345677000000000000"|"20171223"|"20171223"|"guava"|"null"|"null"|"13"|"2345677"|"null"|"10"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200041234567000000000000"|"20171223"|"20171223"|"pumpkin"|"null"|"null"|"13"|"1234567"|"null"|"11"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200043456789000000000000"|"20171223"|"20171223"|"crab"|"null"|"null"|"13"|"3456789"|"null"|"13"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200038765430000000000000"|"20171223"|"20171223"|"sea"|"null"|"null"|"12"|"876543"|"null"|"11"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200022342340000000000000"|"20171223"|"20171223"|"dsf"|"null"|"null"|"13"|"234234"|"null"|"11"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
