ricd|finc|senm|setp|seid|sevc|srnm|srit|srid|scnm|scit|scid|stnt|detr|torp|dorp|tptr|stcb|aosp|tosc|stcr|icnm|istp|isnm|isps|alnm|aitp|alid|altp|istn|iitp|isid|rltp|bnnm|bitp|bnid|isog|isat|isfe|ispt|ctes|tstm|trcd|ittp|crtp|crat|crdr|cstp|caoi|tcan|rotf|code|itnm|bntn|mirs|otpr|stnm|ocit|odrp|oitp|orit|orxn|rpnm|sctl|rpdt|sear|seei|setn|pt
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"500000.000"|"88.000"|"02"|"null"|"20181129000000"|"CHN330104"|"01"|"CNY"|"88.000"|"02"|"02"|"中国银行"|"null"|"null"|"null"|"2"|"2"|"null"|"null"|"6"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"2"|"20190918000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"1000000.000"|"92.000"|"02"|"null"|"20181129000000"|"CHN330104"|"01"|"CNY"|"88.000"|"02"|"02"|"中国银行"|"null"|"null"|"null"|"2"|"2"|"null"|"null"|"6"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"2"|"20190918000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"500000.000"|"88.000"|"02"|"null"|"20181129000000"|"CHN330104"|"01"|"CNY"|"92.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"2"|"2"|"null"|"null"|"6"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"2"|"20190918000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"1000000.000"|"92.000"|"02"|"null"|"20181129000000"|"CHN330104"|"01"|"CNY"|"92.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"2"|"2"|"null"|"null"|"6"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"2"|"20190918000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"500000.000"|"88.000"|"02"|"null"|"20181129000000"|"CHN330104"|"01"|"CNY"|"88.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"2"|"2"|"null"|"null"|"6"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"2"|"20190918000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"1000000.000"|"92.000"|"02"|"null"|"20181129000000"|"CHN330104"|"01"|"CNY"|"88.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"2"|"2"|"null"|"null"|"6"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"2"|"20190918000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"500000.000"|"88.000"|"02"|"null"|"20181129000000"|"CHN330104"|"01"|"CNY"|"88.000"|"02"|"02"|"中国银行"|"null"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"1000000.000"|"92.000"|"02"|"null"|"20181129000000"|"CHN330104"|"01"|"CNY"|"88.000"|"02"|"02"|"中国银行"|"null"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"500000.000"|"88.000"|"02"|"null"|"20181129000000"|"CHN330104"|"01"|"CNY"|"92.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"1000000.000"|"92.000"|"02"|"null"|"20181129000000"|"CHN330104"|"01"|"CNY"|"92.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"500000.000"|"88.000"|"02"|"null"|"20181129000000"|"CHN330104"|"01"|"CNY"|"88.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"1000000.000"|"92.000"|"02"|"null"|"20181129000000"|"CHN330104"|"01"|"CNY"|"88.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"500000.000"|"88.000"|"02"|"null"|"20181208000000"|"CHN330104"|"01"|"CNY"|"92.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"1000000.000"|"92.000"|"02"|"null"|"20181208000000"|"CHN330104"|"01"|"CNY"|"92.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"500000.000"|"88.000"|"02"|"null"|"20181208000000"|"CHN330104"|"01"|"CNY"|"88.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"1000000.000"|"92.000"|"02"|"null"|"20181208000000"|"CHN330104"|"01"|"CNY"|"88.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"500000.000"|"88.000"|"02"|"null"|"20181208000000"|"CHN330104"|"01"|"CNY"|"88.000"|"02"|"02"|"中国银行"|"234324234"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"1000000.000"|"92.000"|"02"|"null"|"20181208000000"|"CHN330104"|"01"|"CNY"|"88.000"|"02"|"02"|"中国银行"|"234324234"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"500000.000"|"88.000"|"02"|"null"|"20181130000000"|"CHN330104"|"01"|"CNY"|"88.000"|"02"|"02"|"中国银行"|"234324234"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"1000000.000"|"92.000"|"02"|"null"|"20181130000000"|"CHN330104"|"01"|"CNY"|"88.000"|"02"|"02"|"中国银行"|"234324234"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"500000.000"|"88.000"|"02"|"null"|"20181130000000"|"CHN330104"|"01"|"CNY"|"92.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"1000000.000"|"92.000"|"02"|"null"|"20181130000000"|"CHN330104"|"01"|"CNY"|"92.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"500000.000"|"88.000"|"02"|"null"|"20181130000000"|"CHN330104"|"01"|"CNY"|"88.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"1000000.000"|"92.000"|"02"|"null"|"20181130000000"|"CHN330104"|"01"|"CNY"|"88.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"500000.000"|"88.000"|"02"|"null"|"20181203000000"|"CHN330104"|"01"|"CNY"|"88.000"|"02"|"02"|"中国银行"|"234324234"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"1000000.000"|"92.000"|"02"|"null"|"20181203000000"|"CHN330104"|"01"|"CNY"|"88.000"|"02"|"02"|"中国银行"|"234324234"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"500000.000"|"88.000"|"02"|"null"|"20181203000000"|"CHN330104"|"01"|"CNY"|"92.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
"f1008933000019"|"F1008933000019"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"CHN"|"01"|"1"|"04"|"01"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1301.短期内分散投保、集中退保或者集中投保、分散退保且不能合理解释。"|"1402"|"1301"|"P997307201201800000031"|"02"|"个人恶性肿瘤住院医疗保险"|"null"|"恶性肿瘤住院医疗UAT"|"120009"|"10928498073498"|"05"|"恶性肿瘤住院医疗UAT"|"120009"|"8000000608"|"null"|"法定"|"null"|"null"|"null"|"1000000.000"|"92.000"|"02"|"null"|"20181203000000"|"CHN330104"|"01"|"CNY"|"92.000"|"01"|"02"|"中国银行"|"null"|"null"|"null"|"7"|"8"|"24"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"scott"|"13665423233"|"null"|"中国贵州省铜仁地区德江县卡萨诺的回复"|"null"|"7"|"20191013000000"
