company_code1|company_code2|company_code3|pol_no|app_no|ins_state|sale_type|sale_name|ins_date|eff_date|app_name|app_cst_no|app_id_type|app_id_no|ins_name|ins_cst_no|ins_id_no|ins_cus_pro|relation|legal_type|benefit_cus_pro|benefit_name|benefit_cst_no|benefit_id_no|ins_no|cur_code|pre_amt|usd_amt|prof_type|del_way|del_period|limit|subject|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|pt
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234569050000000000"|"123456905"|"11"|"@N"|""|"1"|"null"|"11200051234569050000000000"|"123456905"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234575890000000000"|"123457589"|"11"|"@N"|""|"1"|"null"|"11200051234575890000000000"|"123457589"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234576640000000000"|"123457664"|"11"|"@N"|""|"1"|"null"|"11200051234576640000000000"|"123457664"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234576760000000000"|"123457676"|"11"|"@N"|""|"1"|"null"|"11200051234576760000000000"|"123457676"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234573540000000000"|"123457354"|"11"|"@N"|""|"1"|"null"|"11200051234573540000000000"|"123457354"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234568070000000000"|"123456807"|"11"|"@N"|""|"1"|"null"|"11200051234568070000000000"|"123456807"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234570620000000000"|"123457062"|"11"|"@N"|""|"1"|"null"|"11200051234570620000000000"|"123457062"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234575040000000000"|"123457504"|"11"|"@N"|""|"1"|"null"|"11200051234575040000000000"|"123457504"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234570830000000000"|"123457083"|"11"|"@N"|""|"1"|"null"|"11200051234570830000000000"|"123457083"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234575340000000000"|"123457534"|"11"|"@N"|""|"1"|"null"|"11200051234575340000000000"|"123457534"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234568350000000000"|"123456835"|"11"|"@N"|""|"1"|"null"|"11200051234568350000000000"|"123456835"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234572810000000000"|"123457281"|"11"|"@N"|""|"1"|"null"|"11200051234572810000000000"|"123457281"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234572510000000000"|"123457251"|"11"|"@N"|""|"1"|"null"|"11200051234572510000000000"|"123457251"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234570200000000000"|"123457020"|"11"|"@N"|""|"1"|"null"|"11200051234570200000000000"|"123457020"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234575530000000000"|"123457553"|"11"|"@N"|""|"1"|"null"|"11200051234575530000000000"|"123457553"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234571300000000000"|"123457130"|"11"|"@N"|""|"1"|"null"|"11200051234571300000000000"|"123457130"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234571210000000000"|"123457121"|"11"|"@N"|""|"1"|"null"|"11200051234571210000000000"|"123457121"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234570240000000000"|"123457024"|"11"|"@N"|""|"1"|"null"|"11200051234570240000000000"|"123457024"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234574540000000000"|"123457454"|"11"|"@N"|""|"1"|"null"|"11200051234574540000000000"|"123457454"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234568240000000000"|"123456824"|"11"|"@N"|""|"1"|"null"|"11200051234568240000000000"|"123456824"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234577100000000000"|"123457710"|"11"|"@N"|""|"1"|"null"|"11200051234577100000000000"|"123457710"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234568620000000000"|"123456862"|"11"|"@N"|""|"1"|"null"|"11200051234568620000000000"|"123456862"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234569280000000000"|"123456928"|"11"|"@N"|""|"1"|"null"|"11200051234569280000000000"|"123456928"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234572790000000000"|"123457279"|"11"|"@N"|""|"1"|"null"|"11200051234572790000000000"|"123457279"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234572010000000000"|"123457201"|"11"|"@N"|""|"1"|"null"|"11200051234572010000000000"|"123457201"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234575120000000000"|"123457512"|"11"|"@N"|""|"1"|"null"|"11200051234575120000000000"|"123457512"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234568690000000000"|"123456869"|"11"|"@N"|""|"1"|"null"|"11200051234568690000000000"|"123456869"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234571090000000000"|"123457109"|"11"|"@N"|""|"1"|"null"|"11200051234571090000000000"|"123457109"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234575400000000000"|"123457540"|"11"|"@N"|""|"1"|"null"|"11200051234575400000000000"|"123457540"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234576260000000000"|"123457626"|"11"|"@N"|""|"1"|"null"|"11200051234576260000000000"|"123457626"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234570860000000000"|"123457086"|"11"|"@N"|""|"1"|"null"|"11200051234570860000000000"|"123457086"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234575610000000000"|"123457561"|"11"|"@N"|""|"1"|"null"|"11200051234575610000000000"|"123457561"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234572210000000000"|"123457221"|"11"|"@N"|""|"1"|"null"|"11200051234572210000000000"|"123457221"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234570630000000000"|"123457063"|"11"|"@N"|""|"1"|"null"|"11200051234570630000000000"|"123457063"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234571660000000000"|"123457166"|"11"|"@N"|""|"1"|"null"|"11200051234571660000000000"|"123457166"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234569250000000000"|"123456925"|"11"|"@N"|""|"1"|"null"|"11200051234569250000000000"|"123456925"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234571880000000000"|"123457188"|"11"|"@N"|""|"1"|"null"|"11200051234571880000000000"|"123457188"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234570410000000000"|"123457041"|"11"|"@N"|""|"1"|"null"|"11200051234570410000000000"|"123457041"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234573900000000000"|"123457390"|"11"|"@N"|""|"1"|"null"|"11200051234573900000000000"|"123457390"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234570560000000000"|"123457056"|"11"|"@N"|""|"1"|"null"|"11200051234570560000000000"|"123457056"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"1"|"11200021234567890000000000"|"1234567890"|"11"|"@N"|""|"1"|"null"|"11200051234567890000000000"|"123456789"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234577170000000000"|"123457717"|"11"|"@N"|""|"1"|"null"|"11200051234577170000000000"|"123457717"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234575130000000000"|"123457513"|"11"|"@N"|""|"1"|"null"|"11200051234575130000000000"|"123457513"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234568640000000000"|"123456864"|"11"|"@N"|""|"1"|"null"|"11200051234568640000000000"|"123456864"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234571980000000000"|"123457198"|"11"|"@N"|""|"1"|"null"|"11200051234571980000000000"|"123457198"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234577140000000000"|"123457714"|"11"|"@N"|""|"1"|"null"|"11200051234577140000000000"|"123457714"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234575230000000000"|"123457523"|"11"|"@N"|""|"1"|"null"|"11200051234575230000000000"|"123457523"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234569810000000000"|"123456981"|"11"|"@N"|""|"1"|"null"|"11200051234569810000000000"|"123456981"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234577070000000000"|"123457707"|"11"|"@N"|""|"1"|"null"|"11200051234577070000000000"|"123457707"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234569300000000000"|"123456930"|"11"|"@N"|""|"1"|"null"|"11200051234569300000000000"|"123456930"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头2"|"11200021234570590000000000"|"123457059"|"11"|"@N"|""|"1"|"null"|"11200051234570590000000000"|"123457059"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234571960000000000"|"123457196"|"11"|"@N"|""|"1"|"null"|"11200051234571960000000000"|"123457196"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234571740000000000"|"123457174"|"11"|"@N"|""|"1"|"null"|"11200051234571740000000000"|"123457174"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"31"|"11200021234567920000000000"|"1234567920"|"11"|"@N"|""|"1"|"null"|"11200051234567920000000000"|"123456792"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头"|"11200021234572520000000000"|"123457252"|"11"|"@N"|""|"1"|"null"|"11200051234572520000000000"|"123457252"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234573700000000000"|"123457370"|"11"|"@N"|""|"1"|"null"|"11200051234573700000000000"|"123457370"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234570580000000000"|"123457058"|"11"|"@N"|""|"1"|"null"|"11200051234570580000000000"|"123457058"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306602201900000001"|"T997306602201900000002"|"11"|"17"|"null"|"20190718"|"20190719"|"许露露"|"11200044785784368956894005"|"13"|"4785784368956894"|"大头1"|"11200021234572950000000000"|"123457295"|"11"|"@N"|""|"1"|"null"|"11200051234572950000000000"|"123457295"|"06602"|"CNY"|"677340.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306602201900000002"|"20191013000000"
